url,title,text,claimYear,claimant_party,textualRating,ratingsimp,T/F RQ1,claimant_canonical_name,Fear,Self/Personal Record,Opponent/Opponent's Record,Legislation,National and State Macroeconomic Issues,Economic Well-Being and Domestic Commerce,Labor and Employment,Foreign Trade,Taxes,"Civil Rights, Minority Issues, and Civil Liberties",Immigration and Refugee Issues,LGBTQ,Race,Religion,Women,Health (non-care),Social Welfare,Education,Abortion,Healthcare,Government Operations,Defense/Military,International_affairs and Foreign Aid,Voting/Elections,Agriculture,Environment,Energy,Transportation,Community Development and Housing,Technology Science Space,Media and Communications,Law and Crime and Policing,Terrorism,Guns,History,Record/Candidate Biography/ Campaigns and Personal Behavior
http://www.politifact.com/factchecks/2017/may/09/kevin-mccarthy/would-republican-health-care-bill-take-away-anyone/,Would the Republican health care bill take away anyone's Medicaid?,Nobody on Medicaid' will have their benefits taken away.,2017,Republican,FALSE,2 False,False(ish),Kevin McCarthy (California politician),FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://www.politifact.com/factchecks/2018/jul/27/adam-putnam/misleading-putnam-ad-twists-desantis-stance-taxes/,Misleading Putnam ad twists DeSantis stance on taxes,Congressman (Ron) DeSantis sponsored legislation to increase sales taxes by 23 percent; hurting families; destroying jobs; devastating tourism',2018,Republican,Mostly False,3 Mostly False,False(ish),Adam Putnam,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
https://www.politifact.com/factchecks/2021/apr/06/jennifer-granholm/jennifer-granholm-spins-comparison-joe-bidens-corp/,Jennifer Granholm spins comparison of Joe Biden's corporate tax proposal,President Joe Biden’s corporate tax rate increase would 'put us in line with other industrial nations.',2021,Democratic,Mostly False,3 Mostly False,False(ish),Jennifer Granholm,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://www.politifact.com/factchecks/2018/nov/05/mike-bost/illinois-mike-bost-attacks-brendan-kellys-record-p/,In Illinois; Mike Bost attacks Brendan Kelly's record as prosecutor,Says Brendan Kelly 'allowed half of the criminals he faced to walk free' and 'failed to protect women who were violently assaulted;' allowing 'those guilty of sexual assault to cut inexcusable plea deals.',2018,Republican,Mostly False,3 Mostly False,False(ish),Mike Bost,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
https://www.politifact.com/factchecks/2020/may/14/rand-paul/no-us-isnt-expected-borrow-heavily-china-pay-covid/,No; US isn't expected to borrow heavily from China to pay for COVID-19 stimulus,$3 trillion for federal coronavirus stimulus packages is 'being borrowed basically from China.',2020,Republican,FALSE,2 False,False(ish),Rand Paul,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
http://www.politifact.com/factchecks/2017/nov/14/amanda-carpenter/given-roy-moores-troubles-could-luther-strange-run/,Given Roy Moore's troubles; could Luther Strange run as a write-in candidate in Alabama?,There are ‘sore loser’ laws that would bar Luther Strange from pursuing a seat' because he already lost the Alabama Republican Senate runoff to Roy Moore.,2017,Republican,FALSE,2 False,False(ish),Amanda Carpenter,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
http://www.politifact.com/factchecks/2017/dec/29/joe-berrios/joe-berrios-reaches-too-far-attack-fritz-kaegi/,Joe Berrios fails to lock down timeline in Kaegi prison charge,(Fritz) Kaegi managed a fund that invested nearly $30 million in private prisons.',2017,Democratic,Mostly False,3 Mostly False,False(ish),Joseph Berrios,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
http://www.politifact.com/factchecks/2017/jun/22/rick-perry/rick-perry-wrongly-downplays-human-role-climate-ch/,Rick Perry wrongly downplays human role in climate change,Most likely the primary control knob (for the earth’s temperature) is the ocean waters and this environment that we live in.',2017,Republican,FALSE,2 False,False(ish),Rick Perry,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
http://www.politifact.com/factchecks/2016/dec/09/sean-duffy/wisconsin-presidential-election-recount-only-dane-/,In the Wisconsin presidential election recount; is only Dane County doing the recount by hand?,Wisconsin has only one county; Dane; 'that's hand counting the votes' in the 2016 presidential recount.,2016,Republican,Pants on Fire,1 Pants On Fire,False(ish),Sean Duffy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://www.politifact.com/factchecks/2020/nov/06/kevin-mccarthy/claim-about-people-re-voting-iowa-2020-election-wr/,Claim about people 're-voting' in Iowa 2020 election is wrong,In Iowa; 'they have allowed a little over 300 people to re-vote.',2020,Republican,Pants on Fire,1 Pants On Fire,False(ish),Kevin McCarthy (California politician),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
http://www.politifact.com/factchecks/2016/sep/29/rick-scott/clinton-wants-admit-thousands-refugees-no-vetting-/,Clinton wants to admit thousands of refugees with no vetting; Rick Scott says,Says Hillary Clinton 'wants to bring in thousands of refugees to America from all around the world without any kind of security screening.',2016,Republican,FALSE,2 False,False(ish),Rick Scott,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
https://www.politifact.com/factchecks/2020/jun/04/kayleigh-mcenany/white-house-says-officers-didnt-fire-tear-gas-rubb/,White House says officers didn't fire tear gas; rubber bullets on protesters. Why that's misleading,No tear gas was used and no rubber bullets were used.',2020,Republican,Mostly False,3 Mostly False,False(ish),Kayleigh McEnany,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
http://www.politifact.com/factchecks/2017/jun/07/sarah-palin/sarah-palin-facebook-meme-climate-accord-uses-unre/,Sarah Palin Facebook meme on climate accord uses unrelated photo of Florida House,Says an Internet meme shows people rejoicing over the Paris agreement.,2017,Republican,FALSE,2 False,False(ish),Sarah Palin,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
http://www.politifact.com/factchecks/2017/may/23/claire-mccaskill/false-mccaskill-says-1-mar-lago-trip-could-fund-mi/,False: McCaskill says 1 Mar-a-Lago trip could fund Missouri meals on wheels for 2 years,If Donald Trump would stay home from Mar-a-Lago one weekend; it would pay the entire meals on wheels budget for the state of Missouri for almost two years.',2017,Democratic,FALSE,2 False,False(ish),Claire McCaskill,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
https://www.politifact.com/factchecks/2019/dec/20/ro-khanna/does-ro-khannas-district-have-bigger-gdp-russia-no/,Congressman says his Silicon Valley district has higher GDP than Russia. Wrong,Says the California congressional district he represents 'has a higher GDP than Russia.',2019,Democratic,FALSE,2 False,False(ish),Ro Khanna,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
http://www.politifact.com/factchecks/2015/mar/13/ted-cruz/ted-cruz-says-iran-annually-has-death-america-holi/,Ted Cruz says Iran annually has Death to America holiday,Here; we have Thanksgiving; we have Christmas; we have the 4th of July. Every year in Iran; they celebrate Death to America day.',2015,Republican,Mostly False,3 Mostly False,False(ish),Ted Cruz,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
https://www.politifact.com/factchecks/2018/oct/03/leah-vukmir/leah-vukmir-partially-accurate-faulting-tammy-bald/,Leah Vukmir cites Tammy Baldwin inaction on Tomah VA scandal; but lacks evidence of 'cover up',Says Tammy Baldwin was the only member of the Wisconsin congressional delegation 'to have a report outlining that a doctor was overprescribing opioids' at the Tomah VA; 'later a veteran died' and Baldwin 'covered it up.',2018,Republican,Mostly False,3 Mostly False,False(ish),Leah Vukmir,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
https://www.politifact.com/factchecks/2021/feb/17/joe-biden/fact-checking-joe-bidens-claim-about-people-having/,Fact-checking Joe Biden's claim about people having to seek asylum 'from abroad',For the first time in American history; if you're seeking asylum ... you can't do it from the United States. … You’ve got to seek asylum from abroad.',2021,Democratic,Mostly False,3 Mostly False,False(ish),Joe Biden,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://www.politifact.com/factchecks/2020/feb/20/joe-sanfelippo/sanfelippo-flops-claim-violent-crime/,Sanfelippo flops with claim on violent crime,Violent crime rates increased in all but two Wisconsin cities between 2008 and 2017.',2020,Republican,Pants on Fire,1 Pants On Fire,False(ish),Joe Sanfelippo,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
http://www.politifact.com/factchecks/2017/dec/14/bruce-rauner/rauner-distorts-dems-message-illinois-income-tax/,Rauner distorts Dems' message on Illinois income tax,The candidates controlled by Madigan; all of them have said; ‘The answer to our problems is a massive income tax hike.’ ',2017,Republican,Mostly False,3 Mostly False,False(ish),Bruce Rauner,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
http://www.politifact.com/factchecks/2011/nov/21/newt-gingrich/newt-gingrich-says-dodd-frank-destroying-community/,Newt Gingrich says Dodd-Frank is destroying community banks,Community banks … are being destroyed by Dodd-Frank.',2011,Republican,FALSE,2 False,False(ish),Newt Gingrich,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
http://www.politifact.com/factchecks/2017/may/24/tammy-baldwin/photo-id-law-caused-200000-drop-wisconsin-voter-tu/,Did first-time use of photo ID cause 200;000 drop in Wisconsin voter turnout in presidential race?,Voter turnout in 2016 was reduced by approx. 200;000 votes because of WI’s photo ID laws.',2017,Democratic,Mostly False,3 Mostly False,False(ish),Tammy Baldwin,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
http://www.politifact.com/factchecks/2017/apr/19/maxine-waters/maxine-waters-wrong-say-she-has-not-called-trumps-/,Maxine Waters wrong to say she has 'not called for' Trump's impeachment,I have not called for impeachment' of President Donald Trump.,2017,Democratic,Pants on Fire,1 Pants On Fire,False(ish),Maxine Waters,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
http://www.politifact.com/factchecks/2018/jan/25/ron-desantis/fact-checking-rep-ron-desantis-claim-about-uns-tre/,DeSantis wrong about UN resolutions against Israel,In one year; the United Nations 'did 24 resolutions and 20 of them were against Israel.',2018,Republican,FALSE,2 False,False(ish),Ron DeSantis,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
http://www.politifact.com/factchecks/2017/sep/22/ron-johnson/graham-cassidy-gop-alternative-obamacare-weakens-p/,Graham-Cassidy; the GOP alternative to Obamacare; weakens protections for pre-existing conditions,The GOP’s health bill will protect people with pre-existing conditions 'every bit as well as Obamacare did.',2017,Republican,FALSE,2 False,False(ish),Ron Johnson (Wisconsin politician),FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
http://www.politifact.com/factchecks/2017/nov/09/kevin-mccarthy/will-every-american-get-tax-cut-house-gop-bill/,Will 'every American' get a tax cut from House GOP bill?,The Republican tax bill 'lets every American keep more of what they earned.',2017,Republican,FALSE,2 False,False(ish),Kevin McCarthy (California politician),FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
http://www.politifact.com/factchecks/2017/jun/14/karen-handel/iran-complying-nuclear-deal-yes-small-hiccups/,Is Iran complying with the nuclear deal? For the most part; yes,Iran has 'violated the terms of the (nuclear) deal.',2017,Republican,Mostly False,3 Mostly False,False(ish),Karen Handel,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://www.politifact.com/factchecks/2020/dec/22/claudia-tenney/ny-22-some-voters-cast-ballots-mail-and-died-elect/,No; dead people did not vote in NY-22,Dead people also voted.',2020,Republican,Pants on Fire,1 Pants On Fire,False(ish),Claudia Tenney,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
http://www.politifact.com/factchecks/2017/feb/22/rick-scott/war-florida-house-about-enterprise-florida-gov-ric/,Gov. Rick Scott says cutting Enterprise Florida will hurt rural areas,When the House wants to stop Enterprise Florida ... they’re hurting our rural communities.',2017,Republican,Mostly False,3 Mostly False,False(ish),Rick Scott,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://www.politifact.com/factchecks/2018/oct/05/mike-bost/illinois-race-congress-mike-bost-makes-head-scratc/,In Illinois race for Congress; Mike Bost makes a head-scratching claim,Brendan Kelly 'spent his career' supporting Nancy Pelosi.,2018,Republican,Pants on Fire,1 Pants On Fire,False(ish),Mike Bost,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
https://www.politifact.com/factchecks/2016/jul/15/tammy-duckworth/says-mark-kirk-called-mass-arrest-18000-african-am/,Tammy Duckworth says Mark Kirk called for the 'mass arrest of 18;000 African Americans',Says Mark Kirk 'called for the mass arrest of 18;000 African Americans' and 'was apparently fine with Trump’s #StillTooRacist call for mass deportation.',2016,Democratic,FALSE,2 False,False(ish),Tammy Duckworth,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
http://www.politifact.com/factchecks/2018/apr/05/mark-harris/did-nc-republican-oppose-funding-border-wall/,Did NC Republican oppose funding for border wall?,Rep. Robert Pittenger 'stood against funding for the border wall.',2018,Republican,FALSE,2 False,False(ish),Mark Harris (North Carolina politician),TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
https://www.politifact.com/factchecks/2018/oct/30/john-culberson/lizzie-fletcher-does-not-want-government-funded-un/,Lizzie Fletcher does not want government-funded universal health care as Culberson ad claims,Says that Lizzie Pannill Fletcher contradicted herself on her health care position and said 'we need universal health care.',2018,Republican,FALSE,2 False,False(ish),John Culberson,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
https://www.politifact.com/factchecks/2018/oct/24/scott-walker/tony-evers-open-raising-gas-tax-scott-walker-one-s/,Tony Evers is open to raising gas tax; but Scott Walker is the one saying it would be $1 per gallon,Says Tony Evers will 'raise the gas tax by as much as a dollar a gallon.',2018,Republican,Mostly False,3 Mostly False,False(ish),Scott Walker (politician),TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
http://www.politifact.com/factchecks/2017/jan/17/john-lewis/john-lewis-wrong-whether-he-skipped-inauguration-d/,John Lewis wrong on whether he skipped an inauguration before Donald Trump's,The inauguration of Donald Trump 'will be the first one that I miss since I've been in Congress.',2017,Democratic,Pants on Fire,1 Pants On Fire,False(ish),John Lewis,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
http://www.politifact.com/factchecks/2014/jul/08/newt-gingrich/gingrich-hillary-clintons-health-plan-had-broad-re/,Gingrich: Hillary Clinton's health plan had broad religious exemptions,Says Hillary Clinton's health care plan from the 1990s 'had a broader provision in favor of corporate right to back out' of providing contraceptive coverage than the one created by the Hobby Lobby Supreme Court decision.,2014,Republican,FALSE,2 False,False(ish),Newt Gingrich,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
http://www.politifact.com/factchecks/2017/jan/31/sean-spicer/spicers-misleading-claim-trumps-national-security-/,Spicer's misleading claim that Trump's National Security Council is 'identical' to Bush's; Obama's,The language that's part of the president's National Security Council memo 'is identical to the language' used by President George W. Bush in 2001 and President Barack Obama in 2009.,2017,Republican,Mostly False,3 Mostly False,False(ish),Sean Spicer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
https://www.politifact.com/factchecks/2018/jul/26/tony-evers/evers-boast-beating-walker-poll-short-finish-line/,Evers' boast of being first to lead Walker in poll falls short of finish line,I’m the first Democrat to ever lead Scott Walker in an election year.',2018,Democratic,FALSE,2 False,False(ish),Tony Evers,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
http://www.politifact.com/factchecks/2017/dec/12/nancy-pelosi/have-wages-failed-go-donald-trumps-watch/,Have wages failed to go up on Donald Trump's watch?,Even with full control of the House; Senate and White House; Republicans have still failed to deliver on their promise of higher wages for working families.',2017,Democratic,Mostly False,3 Mostly False,False(ish),Nancy Pelosi,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
https://www.politifact.com/factchecks/2020/oct/23/joe-biden/biden-wrongly-claims-obama-policies-released-38000/,Biden wrongly claims Obama policies released 38;000 federal prisoners,As part of the Obama administration's criminal justice reforms; '38;000 prisoners were released from federal prison.',2020,Democratic,Mostly False,3 Mostly False,False(ish),Joe Biden,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
